"SampID","Taxon","AbundanceCat","AbundanceCount"
"1264","Decapoda","present",""
"1264","Hydropsychidae","present",""
"1264","Chironomidae","present",""
"1265","Capniidae","rare",""
"1266","Capniidae","common",""
"1267","Capniidae","rare",""
"1267","Perlodidae","rare",""
"1267","Limnephilidae","present",""
"1267","Decapoda","present",""
"1267","Tipulidae","present",""
"1268","Capniidae","rare",""
"1268","Phryganeidae","present",""
"1269","Capniidae","rare",""
"1270","Capniidae","rare",""
"1271","Capniidae","rare",""
"1272","Gomphidae","present",""
"1273","Heptageniidae","rare",""
"1273","Hydropsychidae","rare",""
"1273","Calopterygidae","rare",""
"1273","Chironomidae","common",""
"1273","Decapoda","present",""
"1273","Isopoda","present",""
"1273","Amphipoda","present",""
"1273","Oligochaeta","present",""
"1273","Hirudinea","present",""
"1274","Corixidae","rare",""
"1274","Gerridae","rare",""
"1274","Sialidae","rare",""
"1274","Coenagrionidae","rare",""
"1274","Chironomidae","common",""
"1274","Ancylidae","rare",""
"1274","Physidae","rare",""
"1274","Oligochaeta","rare",""
"1274","Hirudinea","rare",""
"1275","Gerridae","rare",""
"1275","Elmidae","rare",""
"1275","Hydropsychidae","rare",""
"1275","Limnephilidae","rare",""
"1275","Uenoidae","rare",""
"1275","Calopterygidae","rare",""
"1275","Chironomidae","rare",""
"1275","Simuliidae","common",""
"1275","Tipulidae","rare",""
"1275","Sphaeriidae","rare",""
"1275","Isopoda","common",""
"1275","Amphipoda","common",""
"1276","Gerridae","rare",""
"1276","Calopterygidae","common",""
"1276","Chironomidae","common",""
"1276","Simuliidae","rare",""
"1276","Tipulidae","rare",""
"1276","Sphaeriidae","rare",""
"1276","Decapoda","rare",""
"1276","Oligochaeta","rare",""
"1276","Hirudinea","rare",""
"1277","Hydropsychidae","rare",""
"1277","Calopterygidae","common",""
"1277","Coenagrionidae","common",""
"1277","Chironomidae","common",""
"1277","Stratiomyidae","rare",""
"1277","Tipulidae","rare",""
"1277","Decapoda","rare",""
"1277","Amphipoda","rare",""
"1277","Oligochaeta","rare",""
"1277","Hirudinea","rare",""
"1277","Hydracarina","rare",""
"1278","Gerridae","rare",""
"1278","Dytiscidae","rare",""
"1278","Chironomidae","common",""
"1278","Tipulidae","rare",""
"1278","Physidae","rare",""
"1278","Sphaeriidae","rare",""
"1278","Decapoda","rare",""
"1278","Isopoda","rare",""
"1278","Amphipoda","rare",""
"1278","Hirudinea","rare",""
"1279","Gerridae","rare",""
"1279","Dytiscidae","common",""
"1279","Calopterygidae","common",""
"1279","Coenagrionidae","common",""
"1279","Decapoda","common",""
"1279","Isopoda","rare",""
"1279","Amphipoda","rare",""
"1279","Oligochaeta","common",""
"1279","Hirudinea","common",""
"1279","Chironomidae","rare",""
"1280","Heptageniidae","rare",""
"1280","Elmidae","rare",""
"1280","Hydropsychidae","rare",""
"1280","Aeshnidae","rare",""
"1280","Calopterygidae","rare",""
"1280","Chironomidae","common",""
"1280","Simuliidae","rare",""
"1280","Tipulidae","rare",""
"1280","Decapoda","rare",""
"1280","Prosobranchia","rare",""
"1280","Physidae","rare",""
"1281","Caenidae","rare",""
"1281","Calopterygidae","rare",""
"1281","Coenagrionidae","rare",""
"1281","Chironomidae","common",""
"1281","Decapoda","rare",""
"1281","Amphipoda","rare",""
"1282","Elmidae","rare",""
"1282","Hydropsychidae","common",""
"1282","Calopterygidae","rare",""
"1282","Chironomidae","common",""
"1282","Sphaeriidae","rare",""
"1282","Decapoda","rare",""
"1282","Isopoda","rare",""
"1282","Amphipoda","common",""
"1282","Oligochaeta","rare",""
"1282","Hirudinea","rare",""
"1283","Hydropsychidae","common",""
"1283","Chironomidae","common",""
"1283","Prosobranchia","rare",""
"1283","Sphaeriidae","rare",""
"1283","Decapoda","rare",""
"1283","Oligochaeta","common",""
"1284","Caenidae","rare",""
"1284","Hydropsychidae","rare",""
"1284","Calopterygidae","rare",""
"1284","Chironomidae","rare",""
"1284","Tipulidae","rare",""
"1284","Isopoda","rare",""
"1284","Amphipoda","common",""
"1285","Hydropsychidae","common",""
"1285","Aeshnidae","rare",""
"1285","Calopterygidae","rare",""
"1285","Chironomidae","common",""
"1285","Simuliidae","rare",""
"1285","Tipulidae","rare",""
"1285","Decapoda","rare",""
"1285","Isopoda","rare",""
"1285","Amphipoda","common",""
"1285","Oligochaeta","rare",""
"1286","Baetidae","common",""
"1286","Elmidae","rare",""
"1286","Hydropsychidae","common",""
"1286","Calopterygidae","rare",""
"1286","Coenagrionidae","rare",""
"1286","Chironomidae","common",""
"1286","Simuliidae","common",""
"1286","Decapoda","rare",""
"1286","Isopoda","rare",""
"1286","Hirudinea","rare",""
"1287","Heptageniidae","rare",""
"1287","Limnephilidae","rare",""
"1287","Calopterygidae","common",""
"1287","Coenagrionidae","common",""
"1287","Chironomidae","common",""
"1287","Isopoda","common",""
"1287","Amphipoda","rare",""
"1287","Oligochaeta","common",""
"1288","Gerridae","rare",""
"1288","Elmidae","common",""
"1288","Hydropsychidae","common",""
"1288","Philopotamidae","rare",""
"1288","Aeshnidae","rare",""
"1288","Chironomidae","common",""
"1288","Simuliidae","rare",""
"1288","Tipulidae","rare",""
"1288","decapoda","rare",""
"1289","Dytiscidae","rare",""
"1289","Elmidae","rare",""
"1289","Haliplidae","rare",""
"1289","Aeshnidae","rare",""
"1289","Calopterygidae","rare",""
"1289","Chironomidae","common",""
"1289","Simuliidae","rare",""
"1289","Physidae","rare",""
"1289","Decapoda","rare",""
"1289","Isopoda","rare",""
"1289","Oligochaeta","rare",""
"1290","Belostomatidae","rare",""
"1290","Calopterygidae","rare",""
"1290","Coenagrionidae","rare",""
"1290","Chironomidae","common",""
"1290","Simuliidae","rare",""
"1290","Tipulidae","rare",""
"1290","Planorbidae","rare",""
"1290","Sphaeriidae","rare",""
"1290","Isopoda","common",""
"1290","Amphipoda","common",""
"1290","Hirudinea","rare",""
"1291","Heptageniidae","rare",""
"1291","Belostomatidae","common",""
"1291","Veliidae","common",""
"1291","Dytiscidae","rare",""
"1291","Elmidae","rare",""
"1291","Hydropsychidae","common",""
"1291","Limnephilidae","rare",""
"1291","Aeshnidae","rare",""
"1291","Calopterygidae","rare",""
"1291","Chironomidae","common",""
"1291","Simuliidae","common",""
"1291","Tipulidae","rare",""
"1291","Planorbidae","rare",""
"1291","Sphaeriidae","rare",""
"1291","Decapoda","rare",""
"1291","Isopoda","rare",""
"1291","Amphipoda","rare",""
"1291","Oligochaeta","rare",""
"1292","Belostomatidae","rare",""
"1292","Elmidae","rare",""
"1292","Hydropsychidae","common",""
"1292","Chironomidae","common",""
"1292","Simuliidae","rare",""
"1292","Tipulidae","rare",""
"1292","Physidae","rare",""
"1292","Oligochaeta","rare",""
"1293","Belostomatidae","rare",""
"1293","Hydropsychidae","rare",""
"1293","Phryganeidae","rare",""
"1293","Aeshnidae","rare",""
"1293","Calopterygidae","rare",""
"1293","Chironomidae","common",""
"1293","Tipulidae","rare",""
"1293","Physidae","rare",""
"1293","Decapoda","rare",""
"1293","Amphipoda","rare",""
"1293","Oligochaeta","rare",""
"1294","Hydropsychidae","rare",""
"1294","Chironomidae","common",""
"1294","Simuliidae","rare",""
"1294","Tipulidae","rare",""
"1294","Isopoda","rare",""
"1294","Amphipoda","rare",""
"1294","Oligochaeta","rare",""
"1294","Hirudinea","rare",""
"1295","Corixidae","common",""
"1295","Hydropsychidae","rare",""
"1295","Limnephilidae","rare",""
"1295","Calopterygidae","rare",""
"1295","Coenagrionidae","rare",""
"1295","Chironomidae","common",""
"1295","Prosobranchia","rare",""
"1295","Isopoda","common",""
"1295","Amphipoda","common",""
"1296","Heptageniidae","rare",""
"1296","Hydropsychidae","rare",""
"1296","Calopterygidae","common",""
"1296","Coenagrionidae","common",""
"1296","Chironomidae","common",""
"1296","Simuliidae","rare",""
"1296","Sphaeriidae","rare",""
"1296","Decapoda","rare",""
"1296","Isopoda","common",""
"1296","Amphipoda","common",""
"1296","Oligochaeta","rare",""
"1296","Hirudinea","rare",""
"1297","Hydropsychidae","rare",""
"1297","Calopterygidae","common",""
"1297","Coenagrionidae","common",""
"1297","Chironomidae","common",""
"1297","Sphaeriidae","common",""
"1297","Decapoda","rare",""
"1297","Isopoda","common",""
"1297","Amphipoda","common",""
"1297","Oligochaeta","rare",""
"1297","Hirudinea","rare",""
"1298","Hydropsychidae","common",""
"1298","Calopterygidae","rare",""
"1298","Chironomidae","common",""
"1298","Isopoda","common",""
"1298","Amphipoda","rare",""
"1298","Oligochaeta","rare",""
"1299","Heptageniidae","rare",""
"1299","Hydropsychidae","common",""
"1299","Chironomidae","common",""
"1299","Ancylidae","rare",""
"1299","Decapoda","rare",""
"1299","Isopoda","rare",""
"1299","Oligochaeta","common",""
"1300","Heptageniidae","rare",""
"1300","Elmidae","common",""
"1300","Hydropsychidae","common",""
"1300","Calopterygidae","rare",""
"1300","Coenagrionidae","rare",""
"1300","Chironomidae","common",""
"1300","Simuliidae","common",""
"1300","Tipulidae","rare",""
"1300","Prosobranchia","rare",""
"1300","Sphaeriidae","common",""
"1300","Decapoda","rare",""
"1300","Isopoda","rare",""
"1300","Amphipoda","common",""
"1300","Oligochaeta","rare",""
"1301","Perlodidae","rare",""
"1301","Veliidae","rare",""
"1301","Hydrophilidae","rare",""
"1301","Hydropsychidae","rare",""
"1301","Philopotamidae","rare",""
"1301","Phryganeidae","rare",""
"1301","Uenoidae","rare",""
"1301","Aeshnidae","rare",""
"1301","Calopterygidae","rare",""
"1301","Chironomidae","common",""
"1301","Simuliidae","common",""
"1301","Tabanidae","rare",""
"1301","Tipulidae","common",""
"1301","Amphipoda","common",""
"1302","Capniidae","rare",""
"1302","Leptophlebiidae","common",""
"1302","Gerridae","rare",""
"1302","Dytiscidae","rare",""
"1302","Limnephilidae","rare",""
"1302","Phryganeidae","rare",""
"1302","Cordulegastridae","rare",""
"1302","Tipulidae","rare",""
"1302","Prosobranchia","rare",""
"1302","Physidae","rare",""
"1302","Sphaeriidae","rare",""
"1302","Oligochaeta","rare",""
"1302","Chironomidae","common",""
"1303","Capniidae","rare",""
"1303","Perlodidae","rare",""
"1303","Gerridae","rare",""
"1303","Dytiscidae","present",""
"1303","Hydropsychidae","common",""
"1303","Rhyacophilidae","rare",""
"1303","Aeshnidae","rare",""
"1303","Calopterygidae","rare",""
"1303","Chironomidae","common",""
"1303","Tipulidae","common",""
"1303","Physidae","rare",""
"1303","Planorbidae","rare",""
"1303","Sphaeriidae","rare",""
"1303","Decapoda","rare",""
"1303","Isopoda","rare",""
"1303","Oligochaeta","rare",""
"1304","Heptageniidae","rare",""
"1304","Leptophlebiidae","rare",""
"1304","Corixidae","rare",""
"1304","Veliidae","rare",""
"1304","Hydropsychidae","rare",""
"1304","Limnephilidae","rare",""
"1304","Phryganeidae","rare",""
"1304","Uenoidae","rare",""
"1304","Calopterygidae","rare",""
"1304","Chironomidae","common",""
"1304","Simuliidae","common",""
"1304","Physidae","rare",""
"1304","Isopoda","rare",""
"1304","Amphipoda","rare",""
"1304","Oligochaeta","rare",""
"1305","Elmidae","rare",""
"1305","Hydropsychidae","common",""
"1305","Gomphidae","rare",""
"1305","Calopterygidae","rare",""
"1305","Chironomidae","common",""
"1305","Tipulidae","rare",""
"1305","Decapoda","rare",""
"1305","Isopoda","rare",""
"1306","Leptophlebiidae","rare",""
"1306","Gerridae","rare",""
"1306","Elmidae","rare",""
"1306","Hydropsychidae","common",""
"1306","Phryganeidae","rare",""
"1306","Aeshnidae","rare",""
"1306","Calopterygidae","rare",""
"1306","Chironomidae","rare",""
"1306","Simuliidae","rare",""
"1306","Tabanidae","rare",""
"1306","Tipulidae","common",""
"1306","Decapoda","rare",""
"1306","Oligochaeta","rare",""
"1306","Hirudinea","rare",""
"1307","Capniidae","rare",""
"1307","Gerridae","rare",""
"1307","Dytiscidae","rare",""
"1307","Haliplidae","rare",""
"1307","Aeshnidae","rare",""
"1307","Calopterygidae","rare",""
"1307","Coenagrionidae","rare",""
"1307","Chironomidae","common",""
"1307","Physidae","common",""
"1308","Elmidae","rare",""
"1308","Glossosomatidae","rare",""
"1308","Hydropsychidae","common",""
"1308","Philopotamidae","rare",""
"1308","Calopterygidae","rare",""
"1308","Chironomidae","common",""
"1308","Tipulidae","rare",""
"1308","Isopoda","rare",""
"1308","Oligochaeta","rare",""
"1309","Capniidae","rare",""
"1309","Heptageniidae","common",""
"1309","Corixidae","rare",""
"1309","Hydropsychidae","common",""
"1309","Limnephilidae","rare",""
"1309","Phryganeidae","rare",""
"1309","Rhyacophilidae","rare",""
"1309","Aeshnidae","rare",""
"1309","Calopterygidae","rare",""
"1309","Chironomidae","common",""
"1309","Simuliidae","common",""
"1309","Tipulidae","rare",""
"1309","Prosobranchia","rare",""
"1309","Planorbidae","rare",""
"1309","Sphaeriidae","rare",""
"1309","Decapoda","rare",""
"1309","Isopoda","rare",""
"1309","Hirudinea","rare",""
"1310","Leptophlebiidae","rare",""
"1310","Dytiscidae","rare",""
"1310","Hydropsychidae","common",""
"1310","Phryganeidae","rare",""
"1310","Rhyacophilidae","rare",""
"1310","Calopterygidae","rare",""
"1310","Chironomidae","common",""
"1310","Simuliidae","rare",""
"1310","Tipulidae","common",""
"1310","Decapoda","rare",""
"1310","Amphipoda","common",""
"1310","Oligochaeta","rare",""
"1311","Heptageniidae","rare",""
"1311","Hydropsychidae","common",""
"1311","Calopterygidae","rare",""
"1311","Coenagrionidae","rare",""
"1311","Chironomidae","common",""
"1311","Sphaeriidae","rare",""
"1311","Decapoda","common",""
"1311","Oligochaeta","rare",""
"1311","Hirudinea","rare",""
"1312","Heptageniidae","rare",""
"1312","Calopterygidae","rare",""
"1312","Coenagrionidae","rare",""
"1312","Chironomidae","common",""
"1312","Tipulidae","rare",""
"1312","Decapoda","rare",""
"1312","Oligochaeta","rare",""
"1312","Hirudinea","rare",""
"1313","Hydropsychidae","common",""
"1313","Calopterygidae","common",""
"1313","Chironomidae","common",""
"1313","Tipulidae","rare",""
"1313","Sphaeriidae","rare",""
"1313","Decapoda","rare",""
"1313","Oligochaeta","rare",""
"1313","Hirudinea","rare",""
"1314","Heptageniidae","rare",""
"1314","Elmidae","rare",""
"1314","Hydropsychidae","common",""
"1314","Aeshnidae","rare",""
"1314","Calopterygidae","rare",""
"1314","Coenagrionidae","rare",""
"1314","Chironomidae","common",""
"1314","Simuliidae","common",""
"1314","Tipulidae","rare",""
"1314","Sphaeriidae","rare",""
"1314","Decapoda","rare",""
"1314","Isopoda","rare",""
"1314","Amphipoda","rare",""
"1314","Oligochaeta","rare",""
"1314","Hirudinea","rare",""
"1315","Hydropsychidae","common",""
"1315","Coenagrionidae","rare",""
"1315","Chironomidae","common",""
"1315","Simuliidae","common",""
"1315","Sphaeriidae","rare",""
"1315","Decapoda","rare",""
"1315","Isopoda","common",""
"1315","Amphipoda","rare",""
"1315","Oligochaeta","rare",""
"1316","Heptageniidae","rare",""
"1316","Belostomatidae","rare",""
"1316","Elmidae","rare",""
"1316","Hydropsychidae","common",""
"1316","Calopterygidae","rare",""
"1316","Chironomidae","common",""
"1316","Simuliidae","common",""
"1316","Tipulidae","rare",""
"1316","Sphaeriidae","common",""
"1316","Decapoda","rare",""
"1316","Isopoda","common",""
"1316","Oligochaeta","rare",""
"1316","Hirudinea","rare",""
"1317","Elmidae","rare",""
"1317","Heptageniidae","rare",""
"1317","Hydropsychidae","rare",""
"1317","Calopterygidae","common",""
"1317","Coenagrionidae","common",""
"1317","Chironomidae","common",""
"1317","Decapoda","rare",""
"1317","Isopoda","rare",""
"1317","Oligochaeta","common",""
"1318","Baetidae","rare",""
"1318","Belostomatidae","rare",""
"1318","Hydropsychidae","common",""
"1318","Calopterygidae","rare",""
"1318","Coenagrionidae","rare",""
"1318","Chironomidae","rare",""
"1318","Planorbidae","rare",""
"1318","Decapoda","rare",""
"1318","Oligochaeta","rare",""
"3","Corixidae","common",""
"3","Nepidae","rare",""
"3","Sialidae","rare",""
"3","Hydropsychidae","common",""
"3","Limnephilidae","rare",""
"3","Phryganeidae","rare",""
